0.13747663545601163	0.7542794709026793
0.9987568331766907	0.471703214942915
0.08111580055586987	0.6455659797652981
0.7813372102599568	0.17693438604781025
0.9453219611970136	0.34616228540742916
0.21389032229678295	0.8975819421101613
0.5006354829423962	0.5858690620549566
0.326357152830386	0.7704929707391242
0.7989231092313247	0.16566094543079787
0.3737703816106528	0.7042378919752723
0.9682336443060776	0.43325128243492517
0.04517507312796354	0.7009177676920486
0.39380504573247144	0.7260722120428554
0.1870727219587942	0.8912313146148803
0.6076410668059521	0.16124089458336754
0.7334360596818932	0.030759654522639762
0.23739574646771344	0.9929054815133271
0.7657868448255248	0.14154925988506148
0.04987505897070299	0.7213170499389636
0.014524553642141003	0.5397107503758021
0.4652844785438893	0.6524539440017797
0.6566387369421792	0.21996801191917048
0.915421961628942	0.31314895267122367
0.9651338184102681	0.35179914892719166
0.07233636608692129	0.5792283257739808
0.22193967507171453	0.9885710201009024
0.28354116605883706	0.8702105878017322
0.3187771430837947	0.9528981034695774
0.5156938687210296	0.4154224070436393
0.6393927095452555	0.23705616295703152
0.7307220797484878	0.1718263499462649
0.14177215643217356	0.8502606321804942
0.8966968783226036	0.32608790909564844
0.04038777299762897	0.5406132849011684
0.7703251510581903	0.16587264969195073
0.12622972125470955	0.7471123749750375
0.17875242799322688	0.777393445799415
0.5563169009160269	0.4273117387128623
0.7754381274056716	0.02099701367287471
0.8945782568472774	0.18993645389909491
0.1481855026599701	0.7555091909169853
0.2924407116145249	0.906433426960238
0.7169790233438869	0.0802768398782956
0.9601551158903697	0.3375615948716834
0.07510184838989908	0.6349789079451886
0.498837326774791	0.5376993151602167
0.2990768315914266	0.7993112392324218
0.23839601994751924	0.8012792638185127
0.28129442628910195	0.9896812363803599
0.457965215441839	0.6460231405259097
0.3237614012310639	0.826194864299634
0.25315390421514394	0.8011134175085077
0.07222450493073562	0.6065325734947877
0.8583709116471615	0.25200548091296787
0.3669935384882307	0.7810565610696346
0.43267843648318227	0.7528224438060697
0.7401086423016209	0.003508373135270193
0.6740730065917103	0.06518825810077944
0.09806679155785492	0.6493281811130772
0.13978744918885588	0.7964819248643283
0.5951429907961401	0.26200586380538216
0.8191538051453165	0.0717683843165
0.8244119674407677	0.13579334847071411
0.33076133345609127	0.9340874270505949
0.2318960048836164	0.9710484948984628
0.09708962291192114	0.644760766065606
0.09383584970869474	0.8180306944328078
0.987492207697643	0.42289459286796893
0.4879007987134125	0.6257959339866429
0.2143511061666301	0.9038655851511928
0.4362251875107792	0.561990979588418
0.7174182465707772	0.1443041211951556
0.801478583461214	0.070208792676477
0.8778048563877687	0.256670073884814
0.576747178871493	0.2461689500018036
